Chrom,Strand,Internal ID,Feature class Level 1,Gene Class level 2,Husinga 2004 Gene Class,Systematic ID,Common Name,SGD_Start,SGD_End,SGD_Left,SGD_Right,SGD_Length,Experiment_ID,Experiment_Start,Experiment_End,Experiment_Left,Experiment_Right,Experiment_Length,NFR/NDR_Start,NFR/NDR_End,NFR/NDR_Left,NFR/NDR_Right,"NFR/NDR_Dyad-to-Dyad_Length (""9999"" denotes imputed dyad location)",NFR/NDR_Midpoint,Sector_Start,Sector_End,Sector_Left,Sector_Right,Reference Binding Event for Promoter,REF,REF_Coor,REF_type,REF_strand,STM_YPD,SAGA_HS,TF,Cofactor,Bound TF motif,"Consolidated TF
(motif or CX that overlaps Cofactor peak)","Sua7 count
(11743)","Ssl2 count
(11747)","Tfg1 count
(12099)","Tfa1 count
(12101)","Toa1 count
(17053)","Kin28 count
(17983)","Taf2 count
(11846)",PlusOne_Dyad,PlusOne_ID,Median Occupancy,Median Variance,MinusOne_Dyad,MinusOne_ID,Median Occupancy,Median Variance,"MinusOne
Stability (from Kubik Mol Cell 215 (https://doi.org/1.116/j.molcel.215.1.2))",Head_assoc,Distance,ClosestID,ClosestID_rankorder,ClosestID_coor,ClosestID_Strand,Head_Assoc_Type,ClosestID_orientation,Tail_assoc,Distance,ClosestID,ClosestID_rankorder,ClosestID_coor,ClosestID_Strand,Tail_Assoc_Type,ClosestID_orientation,TATA_type,TATA left,TATA right,"Fragile vs Stable ""-1"" nucleosomes from Kubik Mol Cell 2015 (https://doi.org/10.1016/j.molcel.2015.10.002)",GO (Gene Ontology) description
chr4,+,42102,04_UNB,04b_UNB,TFIID-dominated,YDL056W,MBP1,352877,355378,352877,355378,2501,ST0457,352768,355433,352768,355433,2665,352564,352824,352564,352824,260,352694,352564,355533,352564,355533,NFR_mid_352694,NFR,352694,mid,.,.,.,.,.,.,,417,261,322,303,234,256,232,352824,nuc_chr4-352824,167.0227378,32.98391516,352564,nuc_chr4-352564,109.9222903,39.84378991,stable,H_H,147,H_CUT487,90153,352621,-,H,Divergent,T_T,35,T_YDL055C,20441,355468,-,T,Divergent,TATA_like,352694,352702,stable,MBP1_Transcription factor_YDL056W|transcription factor MBP1_S0002214
chr8,-,42103,04_UNB,04b_UNB,TFIID-dominated,YHL040C,ARN1,20971,19088,19088,20971,1883,ST5079,21552,18887,18887,21552,2665,21773,21583,21583,21773,190,21678,21773,18787,18787,21773,NFR_mid_21678,NFR,21678,mid,.,.,.,.,.,.,,441,284,327,274,237,245,331,21583,nuc_chr8-21583,89.69834571,44.73234008,21773,nuc_chr8-21773,108.1860563,38.61780535,stable,X_H,171,H_YHL039W,20614,21723,+,H,Divergent,T_X,976,T_YHL041W,20085,17911,+,T,Divergent,TATA_like,21079,21087,stable,ARN1_ARN family transporter for siderophore-iron chelates_YHL040C|siderophore transporter_S0001032
chr8,-,42104,04_UNB,04b_UNB,TFIID-dominated,YHR131C,,367892,365340,365340,367892,2552,ST5191,368139,365473,365473,368139,2666,368339,368136,368136,368339,203,368238,368339,365373,365373,368339,NFR_mid_368238,NFR,368238,mid,.,.,.,.,.,.,,506,329,387,370,278,218,270,368136,nuc_chr8-368136,105.1053764,40.32675108,368339,nuc_chr8-368339,128.5933393,33.8640739,stable,X_H,207,T_YHR132C,41323,368346,-,T,Tandem,T_X,111,H_YHR130C,50071,365362,-,H,Tandem,TATA_like,368007,368015,stable,"YHR131C_Putative protein of unknown function_YHR131C_{Homologous Gene Pair = YNL144C, YNL144C, 0.29}_S0001173"
chr2,-,42105,04_UNB,04b_UNB,TFIID-dominated,YBL023C,MCM2,177526,174920,174920,177526,2606,ST3727,177608,174935,174935,177608,2673,177843,177559,177559,177843,284,177701,177843,174835,174835,177843,NFR_mid_177701,NFR,177701,mid,.,.,.,.,.,.,,392,347,299,268,281,241,148,177559,nuc_chr2-177559,120.0695422,35.30231979,177843,nuc_chr2-177843,161.2883622,46.51228085,stable,X_H,183,T_YBL022C,31644,177791,-,T,Tandem,T_T,251,T_YBL024W,31260,174684,+,T,Divergent, , , ,stable,MCM2_Protein involved in DNA replication_YBL023C|MCM DNA helicase complex subunit MCM2_S0000119
chr12,+,42106,04_UNB,04b_UNB,SAGA-dominated,YLL055W,YCT1,30109,31704,30109,31704,1595,ST2126,29096,31777,29096,31777,2681,28831,29104,28831,29104,273,28968,28831,31877,28831,31877,NFR_mid_28968,NFR,28968,mid,.,.,.,.,.,.,,85,99,119,144,95,225,171,29104,nuc_chr12-29104,157.7884092,40.07959268,28831,nuc_chr12-28831,182.579718,37.12861641,stable,X_H,1948,T_YLL056C,31398,27148,-,T,Divergent,T_X,523,T_YLL054C,31537,32300,-,T,Divergent, , , ,stable,YCT1_High-affinity cysteine-specific transporter_YLL055W_S0003978
chr16,-,42107,04_UNB,04b_UNB,TFIID-dominated,YPL176C,TRE1,218363,216012,216012,218363,2351,ST7034,218398,215717,215717,218398,2681,218637,218343,218343,218637,294,218490,218637,215617,215617,218637,NFR_mid_218490,NFR,218490,mid,.,.,.,.,.,.,,531,392,423,257,301,203,199,218343,nuc_chr16-218343,103.8496853,36.17285757,218637,nuc_chr16-218637,98.09155201,37.30327032,stable,H_H,123,H_YPL175W,41385,218521,+,H,Divergent,T_X,1591,H_YPL177C,40877,214126,-,H,Tandem,TATA_like,218367,218375,stable,"TRE1_Transferrin receptor-like protein_YPL176C_{Homologous Gene Pair = YOR256C, TRE2, 0.44}_S0006097"
chr16,+,42108,04_UNB,04b_UNB,TFIID-dominated,YPL268W,PLC1,35236,37845,35236,37845,2609,ST3326,35192,37873,35192,37873,2681,34952,35252,34952,35252,300,35102,34952,37973,34952,37973,NFR_mid_35102,NFR,35102,mid,.,.,.,.,.,.,,552,374,508,410,225,264,261,35252,nuc_chr16-35252,139.0100884,29.48114951,34952,nuc_chr16-34952,106.682147,42.7501802,stable,H_H,179,H_CUT877,90128,35013,-,H,Divergent,T_X,287,H_YPL267W,40205,38160,+,H,Tandem,TATA_box,35122,35130,stable,PLC1_Phospholipase C_YPL268W|phosphatidylinositol phospholipase C_S0006189
chr13,-,42109,04_UNB,04b_UNB,SAGA-dominated,YMR103C,,473264,472902,472902,473264,362,ST6271,475518,472829,472829,475518,2689,475753,475462,475462,475753,291,475608,475753,472729,472729,475753,NFR_mid_475608,NFR,475608,mid,.,.,.,.,.,.,,226,239,186,153,228,149,187,475462,nuc_chr13-475462,187.7007852,36.34075232,475753,nuc_chr13-475753,78.69716919,38.21949024,,X_H,5,H_YMR104C,41858,475523,-,H,Tandem,T_X,183,H_YMR102C,42171,472646,-,H,Tandem, , , ,,YMR103C_Putative protein of unknown function_YMR103C_S0004709
chr15,+,42110,04_UNB,04b_UNB,TFIID-dominated,YOR018W,ROD1,364369,366882,364369,366882,2513,ST3094,364305,366994,364305,366994,2689,364080,364365,364080,364365,285,364223,364080,367094,364080,367094,NFR_mid_364223,NFR,364223,mid,.,.,.,.,.,.,,589,392,423,381,317,206,216,364365,nuc_chr15-364365,143.4046025,30.99403087,364080,nuc_chr15-364080,94.9611796,42.27643955,stable,H_H,171,H_CUT834,90336,364134,-,H,Divergent,T_X,847,H_YOR019W,31420,367841,+,H,Tandem,TATA_like,364267,364275,stable,"ROD1_Alpha-arrestin involved in ubiquitin-dependent endocytosis_YOR018W|ART4_{Homologous Gene Pair = YFR022W, ROG3, 0.39}_S0005544"
chr13,-,42111,04_UNB,04b_UNB,TFIID-dominated,YMR053C,STB2,382898,380346,380346,382898,2552,imputed,382968,380276,380276,382968,2692,383161,382876,382876,383161,285,383019,383161,380176,380176,383161,NFR_mid_383019,NFR,383019,mid,.,.,.,.,.,.,,410,239,258,254,192,183,245,382876,nuc_chr13-382876,148.7972733,34.03470232,383161,nuc_chr13-383161,133.1603237,40.47878317,stable,H_H,121,H_YMR054W,42191,383089,+,H,Divergent,T_X,707,H_YMR052W,80048,379569,+,H,Divergent,TATA_like,382905,382913,stable,"STB2_Protein that interacts with Sin3p in a two-hybrid assay_YMR053C_{Homologous Gene Pair = YKL072W, STB6, 0.45}_S0004657"
chr14,+,42112,04_UNB,04b_UNB,TFIID-dominated,YNL238W,KEX2,202428,204872,202428,204872,2444,ST2762,202169,204866,202169,204866,2697,201925,202218,201925,202218,293,202072,201925,204966,201925,204966,NFR_mid_202072,NFR,202072,mid,.,.,.,.,.,.,,658,459,461,387,223,252,299,202218,nuc_chr14-202218,87.21779284,40.84331945,201925,nuc_chr14-201925,135.985695,32.89101741,stable,X_H,151,T_YNL239W,41425,202018,+,T,Tandem,T_T,34,T_XUT_14R-75,110378,204900,-,T,Divergent,TATA_like,202099,202107,stable,"KEX2_Kexin, a subtilisin-like protease (proprotein convertase)_YNL238W|QDS1|VMA45|yscF|SRB1|kexin KEX2_S0005182"
chr16,+,42113,04_UNB,04b_UNB,TFIID-dominated,YPL084W,BRO1,394038,396572,394038,396572,2534,ST3449,393989,396702,393989,396702,2713,393750,394030,393750,394030,280,393890,393750,396802,393750,396802,NFR_mid_393890,NFR,393890,mid,.,.,.,.,.,.,,583,405,459,367,345,248,399,394030,nuc_chr16-394030,100.7957593,37.06714415,393750,nuc_chr16-393750,106.7560591,40.44546544,fragile,X_H,367,T_YPL085W,31769,393622,+,T,Tandem,T_X,1468,H_YPL083C,41728,398170,-,H,Divergent,TATA_like,393968,393976,fragile,BRO1_Cytoplasmic class E vacuolar protein sorting (VPS) factor_YPL084W|VPS31|LPF2|ASI6|NPI3_S0006005
chr16,-,42114,04_UNB,04b_UNB,TFIID-dominated,YPL249C,GYP5,79353,76669,76669,79353,2684,ST6986,79405,76692,76692,79405,2713,79620,79342,79342,79620,278,79481,79620,76592,76592,79620,NFR_mid_79481,NFR,79481,mid,.,.,.,.,.,.,,337,248,260,193,214,183,135,79342,nuc_chr16-79342,125.5976217,40.55583644,79620,nuc_chr16-79620,93.9247708,38.11665389,stable,H_H,163,H_SUT393,100244,79568,+,H,Divergent,T_X,319,H_YPL249C-A,10033,76373,-,H,Tandem,TATA_like,79393,79401,stable,"GYP5_GTPase-activating protein (GAP) for yeast Rab family members_YPL249C_{Homologous Gene Pair = YMR192W, GYL1, 0.28}_S0006170"
chr4,+,42115,04_UNB,04b_UNB,TFIID-dominated,YDR160W,SSY1,776163,778721,776163,778721,2558,ST0573,775990,778711,775990,778711,2721,775733,776046,775733,776046,313,775890,775733,778811,775733,778811,NFR_mid_775890,NFR,775890,mid,.,.,.,.,.,.,,342,261,299,271,150,157,158,776046,nuc_chr4-776046,107.9839363,34.03929445,775733,nuc_chr4-775733,161.2133119,36.07636968,stable,X_H,183,T_YDR159W,42377,775807,+,T,Tandem,T_X,287,H_YDR161W,30703,778998,+,H,Tandem,TATA_like,775960,775968,stable,SSY1_Component of the SPS plasma membrane amino acid sensor system_YDR160W|SHR10|RAA1_S0002567
chr12,+,42116,04_UNB,04b_UNB,TFIID-dominated,YLR115W,CFT2,377985,380564,377985,380564,2579,ST2219,377959,380688,377959,380688,2729,377739,378031,377739,378031,292,377885,377739,380788,377739,380788,NFR_mid_377885,NFR,377885,mid,.,.,.,.,.,.,,428,347,343,283,200,191,254,378031,nuc_chr12-378031,154.4860974,33.0094403,377739,nuc_chr12-377739,137.9411755,36.46129107,stable,X_H,619,H_YLR114C,31503,377340,-,H,Divergent,T_X,167,H_YLR116W,30903,380855,+,H,Tandem,TATA_like,377927,377935,stable,CFT2_Subunit of the mRNA cleavage and polyadenlylation factor (CPF)_YLR115W|YDH1|cleavage polyadenylation factor subunit CFT2_S0004105
chr12,-,42117,04_UNB,04b_UNB,TFIID-dominated,YLR166C,SEC10,498044,495429,495429,498044,2615,ST5967,498099,495370,495370,498099,2729,498387,498025,498025,498387,362,498206,498387,495270,495270,498387,NFR_mid_498206,NFR,498206,mid,.,.,.,.,.,.,,632,423,353,320,214,225,216,498025,nuc_chr12-498025,142.866091,35.10984336,498387,nuc_chr12-498387,153.4566334,36.24900355,stable,H_H,77,H_XUT_12F-193,110130,498176,+,H,Divergent,T_X,79,H_YLR165C,40603,495291,-,H,Tandem,TATA_like,498083,498091,stable,SEC10_Essential 100kDa subunit of the exocyst complex_YLR166C|exocyst subunit SEC10_S0004156
chr15,+,42118,04_UNB,04b_UNB,TFIID-dominated,YOR032W-A,,392176,392376,392176,392376,200,ST3103,389537,392266,389537,392266,2729,388787,389537,388787,389537,9999,389162,388787,392366,388787,392366,NFR_mid_389162,NFR,389162,mid,.,.,.,.,.,.,,187,153,173,136,128,115,132,,, , ,,, , ,,X_H,2800,H_YOR030W,42143,386737,+,H,Tandem,T_T,35,T_YOR033C,41953,392301,-,T,Divergent,TATA_like,392156,392164,,
chr7,-,42119,04_UNB,04b_UNB,TFIID-dominated,YGR071C,ENV11,634063,631481,631481,634063,2582,ST4923,634123,631394,631394,634123,2729,634294,634059,634059,634294,235,634177,634294,631294,631294,634294,NFR_mid_634177,NFR,634177,mid,.,.,.,.,.,.,,508,333,358,289,262,241,196,634059,nuc_chr7-634059,130.5265322,30.85570346,634294,nuc_chr7-634294,154.1833211,32.44040367,stable,H_H,123,H_YGR072W,40965,634246,+,H,Divergent,T_X,3620,H_YGR070W,42344,627774,+,H,Divergent, , , ,stable,"ENV11_Protein proposed to be involved in vacuolar functions_YGR071C_{Homologous Gene Pair = YLR373C, VID22, 0.25}_S0003303"
chr11,+,42120,04_UNB,04b_UNB,TFIID-dominated,YKL073W,LHS1,296430,299075,296430,299075,2645,ST2003,296382,299119,296382,299119,2737,296158,296439,296158,296439,281,296299,296158,299219,296158,299219,NFR_mid_296299,NFR,296299,mid,.,.,.,.,.,.,,383,248,278,240,287,176,142,296439,nuc_chr11-296439,100.8086162,37.16680741,296158,nuc_chr11-296158,130.4376642,30.94522344,stable,H_H,139,H_YKL074C,41563,296243,-,H,Divergent,T_X,36,H_CUT713,90190,299155,-,H,Divergent, , , ,stable,LHS1_Molecular chaperone of the endoplasmic reticulum lumen_YKL073W|CER1|SSI1|Hsp70 family chaperone LHS1_S0001556
chr14,-,42121,04_UNB,04b_UNB,TFIID-dominated,YNL041C,COG6,551987,549468,549468,551987,2519,ST6562,552047,549302,549302,552047,2745,552279,551990,551990,552279,289,552135,552279,549202,549202,552279,NFR_mid_552135,NFR,552135,mid,.,.,.,.,.,.,,409,288,335,283,237,268,203,551990,nuc_chr14-551990,137.290253,37.15043872,552279,nuc_chr14-552279,158.1035558,26.90181082,stable,H_H,195,H_YNL040W,42101,552242,+,H,Divergent,T_X,1364,H_YNL042W,20439,547938,+,H,Divergent,TATA_box,552157,552165,stable,COG6_Component of the conserved oligomeric Golgi complex_YNL041C|COD2|SEC37|Golgi transport complex subunit COG6_S0004986
chr1,+,42122,04_UNB,04b_UNB,TFIID-dominated,YAL056W,GPB2,39259,41901,39259,41901,2642,ST0008,39215,41968,39215,41968,2753,38970,39283,38970,39283,313,39127,38970,42068,38970,42068,NFR_mid_39127,NFR,39127,mid,.,.,.,.,.,.,,498,351,405,358,239,313,309,39283,nuc_chr1-39283,151.7934468,38.46997361,38970,nuc_chr1-38970,101.5912453,28.73474593,stable,X_H,183,T_YAL058W,41439,39032,+,T,Tandem,T_X,75,H_ACS_1_42044_+,160113,42043,+,H,Tandem,TATA_like,39167,39175,stable,"GPB2_Multistep regulator of cAMP-PKA signaling_YAL056W|KRH1_{Homologous Gene Pair = YOR371C, GPB1, 0.33}_S0000052"
chr12,-,42123,04_UNB,04b_UNB,TFIID-dominated,YLR127C,APC2,398319,395758,395758,398319,2561,ST5949,398396,395643,395643,398396,2753,398532,398347,398347,398532,185,398440,398532,395543,395543,398532,NFR_mid_398440,NFR,398440,mid,.,.,.,.,.,.,,282,252,222,214,164,180,135,398347,nuc_chr12-398347,112.5898976,34.84927774,398532,nuc_chr12-398532,120.5710376,43.64885416,stable,X_H,203,H_YLR128W,50151,398599,+,H,Divergent,T_X,47,H_YLR126C,40619,395596,-,H,Tandem, , , ,stable,APC2_Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C)_YLR127C|TID2|RSI1|anaphase promoting complex subunit 2_S0004117
chr14,+,42124,04_UNB,04b_UNB,TFIID-dominated,YNL082W,PMS1,473391,476012,473391,476012,2621,ST2860,473337,476090,473337,476090,2753,473134,473374,473134,473374,240,473254,473134,476190,473134,476190,NFR_mid_473254,NFR,473254,mid,.,.,.,.,.,.,,391,270,258,231,192,203,232,473374,nuc_chr14-473374,89.28757953,40.59189531,473134,nuc_chr14-473134,112.2882408,34.54219958,stable,X_H,183,T_YNL083W,41590,473154,+,T,Tandem,T_X,572,H_YNL081C,30155,476662,-,H,Divergent,TATA_like,473319,473327,stable,PMS1_ATP-binding protein required for mismatch repair_YNL082W|ATP-binding mismatch repair protein_S0005026
chr15,-,42125,04_UNB,04b_UNB,TFIID-dominated,YOR038C,HIR2,405388,402761,402761,405388,2627,ST6750,405438,402685,402685,405438,2753,405662,405377,405377,405662,285,405520,405662,402585,402585,405662,NFR_mid_405520,NFR,405520,mid,.,.,.,.,.,.,,376,306,322,292,231,222,228,405377,nuc_chr15-405377,91.90075574,38.50766731,405662,nuc_chr15-405662,79.20543816,38.37503427,fragile,H_H,171,H_YOR039W,40894,405609,+,H,Divergent,T_T,3,T_YOR037W,40840,402682,+,T,Divergent,TATA_like,405453,405461,fragile,HIR2_Subunit of HIR nucleosome assembly complex_YOR038C|SPT1_S0005564
chr7,-,42126,04_UNB,04b_UNB,TFIID-dominated,YGR150C,CCM1,793053,790459,790459,793053,2594,ST4976,793090,790337,790337,793090,2753,793301,793036,793036,793301,265,793169,793301,790237,790237,793301,NFR_mid_793169,NFR,793169,mid,.,.,.,.,.,.,,479,342,392,260,198,264,232,793036,nuc_chr7-793036,94.28444105,37.61477258,793301,nuc_chr7-793301,148.7919872,36.45386599,stable,H_H,147,H_YGRWdelta26,140124,793237,+,H,Divergent,T_X,1700,H_YGR149W,20625,788637,+,H,Divergent,TATA_like,793125,793133,stable,CCM1_Mitochondrial 15S rRNA-binding protein_YGR150C|RRG2|DMR1_S0003382
chr12,+,42127,04_UNB,04b_UNB,TFIID-dominated,YLR318W,EST2,766542,769196,766542,769196,2654,ST2334,766398,769159,766398,769159,2761,766191,766347,766191,766347,156,766269,766191,769259,766191,769259,NFR_mid_766269,NFR,766269,mid,.,.,.,.,.,.,,559,392,343,332,284,199,183,766347,nuc_chr12-766347,96.20465846,37.25567561,766191,nuc_chr12-766191,89.79114466,36.9305989,,H_H,11,H_YLR316C,40961,766387,-,H,Divergent,T_X,2604,H_YLR319C,42095,771763,-,H,Divergent,TATA_like,766502,766510,,EST2_Reverse transcriptase subunit of the telomerase holoenzyme_YLR318W|TERT_S0004310
chr13,+,42128,04_UNB,04b_UNB,TFIID-dominated,YML029W,USA1,217362,219878,217362,219878,2516,ST2484,217296,220057,217296,220057,2761,217070,217330,217070,217330,260,217200,217070,220157,217070,220157,NFR_mid_217200,NFR,217200,mid,.,.,.,.,.,.,,309,284,278,271,195,229,203,217330,nuc_chr13-217330,89.13047721,37.85360273,217070,nuc_chr13-217070,87.56228599,35.51378976,stable,X_H,151,T_YML030W,40350,217145,+,T,Tandem,T_X,39,H_YML028W,20133,220096,+,H,Tandem,TATA_like,217230,217238,stable,USA1_Scaffold subunit of the Hrd1p ubiquitin ligase_YML029W_S0004491
chr13,-,42129,04_UNB,04b_UNB,TFIID-dominated,YML099C,ARG81,77040,74398,74398,77040,2642,ST6155,77053,74292,74292,77053,2761,77300,76977,76977,77300,323,77139,77300,74192,74192,77300,NFR_mid_77139,NFR,77139,mid,.,.,.,.,.,.,,456,306,392,341,253,275,206,76977,nuc_chr13-76977,175.426583,34.54295151,77300,nuc_chr13-77300,145.7746613,40.76220904,fragile,H_H,171,H_YML098W,40300,77224,+,H,Divergent,T_X,267,T_YML100W,20928,74025,+,T,Divergent,TATA_like,77006,77014,fragile,ARG81_Zinc finger transcription factor involved in arginine-responsive genes_YML099C|ARGRII|ARGR2_S0004565
chr5,+,42130,04_UNB,04b_UNB,TFIID-dominated,YER157W,COG3,484788,487193,484788,487193,2405,ST0951,484517,487278,484517,487278,2761,484311,484572,484311,484572,261,484442,484311,487378,484311,487378,NFR_mid_484442,NFR,484442,mid,.,.,.,.,.,.,,449,257,348,242,256,222,277,484572,nuc_chr5-484572,95.86021818,26.59993904,484311,nuc_chr5-484311,105.9323816,38.20865204,stable,H_H,147,H_YER156C,40861,484370,-,H,Divergent,T_T,53,T_tE(UUC)E3,150061,487331,-,T,Divergent,TATA_like,484627,484635,stable,COG3_Essential component of the conserved oligomeric Golgi complex_YER157W|SEC34|GRD20|Golgi transport complex subunit COG3_S0000959
chr7,-,42131,04_UNB,04b_UNB,TFIID-dominated,YGR238C,KEL2,968687,966039,966039,968687,2648,ST5038,968736,965968,965968,968736,2768,968875,968626,968626,968875,249,968751,968875,965868,965868,968875,NFR_mid_968751,NFR,968751,mid,.,.,.,.,.,.,,480,302,361,283,195,199,206,968626,nuc_chr7-968626,143.9532861,38.7945737,968875,nuc_chr7-968875,89.67236141,41.66104938,stable,H_H,52,H_SUT139,100076,968788,+,H,Divergent,T_X,231,H_YGR237C,42032,965737,-,H,Tandem,TATA_like,968890,968898,stable,"KEL2_Protein that negatively regulates mitotic exit_YGR238C_{Homologous Gene Pair = YHR158C, KEL1, 0.4}_S0003470"
chr10,-,42132,04_UNB,04b_UNB,TFIID-dominated,YJL047C,RTT101,352108,349580,349580,352108,2528,ST5497,352209,349440,349440,352209,2769,352420,352164,352164,352420,256,352292,352420,349340,349340,352420,NFR_mid_352292,NFR,352292,mid,.,.,.,.,.,.,,384,396,291,266,198,225,196,352164,nuc_chr10-352164,139.8957091,36.83825637,352420,nuc_chr10-352420,136.3177075,35.74098593,stable,H_H,139,H_YJL046W,41312,352348,+,H,Divergent,T_X,87,H_YJL047C-A,30103,349353,-,H,Tandem, , , ,stable,RTT101_Cullin subunit of a Roc1p-dependent E3 ubiquitin ligase complex_YJL047C|CUL8|CULC|cullin RTT101_S0003583
chr13,+,42133,04_UNB,04b_UNB,TFIID-dominated,YMR066W,SOV1,401541,404237,401541,404237,2696,ST2552,401545,404314,401545,404314,2769,401324,401560,401324,401560,236,401442,401324,404414,401324,404414,NFR_mid_401442,NFR,401442,mid,.,.,.,.,.,.,,322,284,379,225,234,176,248,401560,nuc_chr13-401560,83.48450463,33.43013742,401324,nuc_chr13-401324,95.98918975,32.33022983,stable,X_H,255,T_YMR065W,30763,401290,+,T,Tandem,T_X,1299,T_CUT771,90286,405613,-,T,Divergent,TATA_like,401464,401472,stable,SOV1_Mitochondrial protein of unknown function_YMR066W_S0004670
chr4,+,42134,04_UNB,04b_UNB,TFIID-dominated,YDR385W,EFT2,1243230,1245758,1243230,1245758,2528,ST0710,1243156,1245925,1243156,1245925,2769,1242983,1243230,1242983,1243230,247,1243107,1242983,1246025,1242983,1246025,NFR_mid_1243107,NFR,1243107,mid,.,.,.,.,.,.,,5253,3576,3282,2786,2176,1326,792,1243230,nuc_chr4-1243230,150.6954982,39.36605584,1242983,nuc_chr4-1242983,54.18851365,36.94977131,fragile,X_H,424,H_CUT089,90228,1242732,+,H,Tandem,T_X,151,H_YDR386W,31185,1246076,+,H,Tandem,TATA_like,1243134,1243142,fragile,"EFT2_Elongation factor 2 (EF-2), also encoded by EFT1_YDR385W|elongation factor 2_{Homologous Gene Pair = YOR133W, EFT1, 1}_S0002793"
chr10,+,42135,04_UNB,04b_UNB,TFIID-dominated,YJL041W,NSP1,365784,368373,365784,368373,2589,ST1802,365716,368493,365716,368493,2777,365449,365755,365449,365755,306,365602,365449,368593,365449,368593,NFR_mid_365602,NFR,365602,mid,.,.,.,.,.,.,,958,671,614,488,309,394,357,365755,nuc_chr10-365755,152.5232453,37.2069512,365449,nuc_chr10-365449,127.1240627,41.24165153,stable,X_H,183,T_YJL042W,20961,365533,+,T,Tandem,T_X,5484,H_YJL039C,60132,373977,-,H,Divergent,TATA_like,365659,365667,stable,NSP1_FG-nucleoporin component of central core of the nuclear pore complex_YJL041W|FG-nucleoporin NSP1_S0003577
chr12,+,42136,04_UNB,04b_UNB,TFIID-dominated,YLR240W,VPS34,617533,620160,617533,620160,2627,ST2292,617502,620279,617502,620279,2777,617298,617548,617298,617548,250,617423,617298,620379,617298,620379,NFR_mid_617423,NFR,617423,mid,.,.,.,.,.,.,,306,171,237,240,189,168,183,617548,nuc_chr12-617548,159.9209782,35.2663471,617298,nuc_chr12-617298,157.0722132,33.23251004,stable,H_H,147,H_YLR239C,40904,617355,-,H,Divergent,T_X,143,H_YLR241W,42070,620422,+,H,Tandem,TATA_like,617478,617486,stable,VPS34_Phosphatidylinositol (PI) 3-kinase that synthesizes PI-3-phosphate_YLR240W|STT8|VPS7|END12|PEP15|VPL7|VPT29|phosphatidylinositol 3-kinase VPS34_S0004230
chr13,-,42137,04_UNB,04b_UNB,TFIID-dominated,YML061C,PIF1,151532,148953,148953,151532,2579,ST6179,151677,148892,148892,151677,2785,151870,151623,151623,151870,247,151747,151870,148792,148792,151870,NFR_mid_151747,NFR,151747,mid,.,.,.,.,.,.,,420,347,382,315,223,233,177,151623,nuc_chr13-151623,110.9162497,40.8759316,151870,nuc_chr13-151870,169.8150627,43.47351096,stable,H_H,131,H_YML060W,41128,151808,+,H,Divergent,T_X,116,H_SUT293,100034,148776,+,H,Divergent, , , ,stable,"PIF1_DNA helicase, potent G-quadruplex DNA binder/unwinder_YML061C|TST1|DNA helicase PIF1_S0004526"
chr13,+,42138,04_UNB,04b_UNB,TFIID-dominated,YML093W,UTP14,83090,85789,83090,85789,2699,ST2443,83080,85873,83080,85873,2793,82817,83133,82817,83133,316,82975,82817,85973,82817,85973,NFR_mid_82975,NFR,82975,mid,.,.,.,.,.,.,,690,518,495,364,381,283,264,83133,nuc_chr13-83133,112.7380312,36.96382104,82817,nuc_chr13-82817,112.108157,36.81038862,fragile,X_H,143,T_YML094W,40322,82937,+,T,Tandem,T_T,3,T_YML092C,40577,85876,-,T,Divergent,TATA_like,83003,83011,fragile,UTP14_Subunit of U3-containing Small Subunit (SSU) processome complex_YML093W_S0004558
chr15,+,42139,04_UNB,04b_UNB,TFIID-dominated,YOR133W,EFT1,575098,577626,575098,577626,2528,ST3171,575016,577809,575016,577809,2793,574761,575079,574761,575079,318,574920,574761,577909,574761,577909,NFR_mid_574920,NFR,574920,mid,.,.,.,.,.,.,,2747,2112,1941,1640,1005,741,824,575079,nuc_chr15-575079,105.0886047,36.96357334,574761,nuc_chr15-574761,122.8101838,30.09838888,fragile,X_H,223,T_YOR132W,41498,574793,+,T,Tandem,T_X,599,H_YOR134W,30856,578408,+,H,Tandem,TATA_like,575007,575015,fragile,"EFT1_Elongation factor 2 (EF-2), also encoded by EFT2_YOR133W|elongation factor 2_{Homologous Gene Pair = YDR385W, EFT2, 1}_S0005659"
